ID,Age,Sex,StaffStudent,Job,Vignette,Condition,Intention_rating,PB_rating,Job_ranking,Item
17,18,f,student,CivilServ,b,HE,0,1,low,21
17,18,f,student,SuperShelf,b,HE,1,1,low,17
17,18,f,student,Doctor,b,HA,4,2,high,24
17,18,f,student,Cleaner,a,HE,0,2,low,4
17,18,f,student,General,a,HA,5,3,high,6
17,18,f,student,StuNurse,a,HE,5,6,low,8
17,18,f,student,Editor,a,HE,3,2,high,3
17,18,f,student,General,b,HE,5,6,high,22
17,18,f,student,CEO,b,HE,1,3,high,18
17,18,f,student,CivilServ,a,HA,4,4,low,5
17,18,f,student,Vet,b,HE,0,2,high,30
17,18,f,student,Pilot,b,HE,0,1,high,26
17,18,f,student,CivilServLaw,a,HA,6,3,low,13
17,18,f,student,BaristaCoff,a,HE,0,1,low,12
17,18,f,student,AppElec,b,HE,0,1,low,25
17,18,f,student,RetailAssist,b,HA,5,5,low,31
17,18,f,student,Vet,a,HA,5,2,high,14
17,18,f,student,RetailManag,a,HE,1,2,high,15
17,18,f,student,Pilot,a,HA,5,4,high,10
17,18,f,student,CEOCoff,b,HA,6,5,high,28
17,18,f,student,WaitStaff,a,HE,0,1,low,16
17,18,f,student,HeadTeach,a,HE,0,0,high,11
17,18,f,student,RestManag,b,HA,5,3,high,32
17,18,f,student,CivilServLaw,b,HE,1,2,low,29
17,18,f,student,AppElec,a,HA,5,3,low,9
17,18,f,student,TeachAssist,b,HA,6,5,low,27
18,19,f,student,TVCorpDir,a,HA,6,6,high,7
18,19,f,student,TVCorpDir,b,HE,0,0,high,23
18,19,f,student,Admin,b,HA,5,4,low,18
18,19,f,student,StuNurse,b,HE,3,4,low,24
18,19,f,student,CivilServ,a,HE,4,3,low,5
18,19,f,student,Cleaner,b,HE,3,3,low,20
18,19,f,student,StuNurse,a,HA,5,5,low,8
18,19,f,student,EntrLevPers,b,HA,6,6,low,22
18,19,f,student,MP,b,HA,4,4,high,21
18,19,f,student,Editor,b,HE,3,2,high,19
18,19,f,student,General,a,HE,5,3,high,6
18,19,f,student,Editor,a,HA,4,4,high,3
18,19,f,student,SuperManager,b,HA,5,4,high,17
18,19,f,student,CEO,a,HE,4,3,high,2
18,19,f,student,SuperShelf,a,HE,2,2,low,1
18,19,f,student,Cleaner,a,HA,4,4,low,4
18,19,f,student,RetailManag,a,HA,5,5,high,15
18,19,f,student,HeadTeach,a,HA,4,3,high,11
18,19,f,student,VetAssist,b,HA,2,2,low,30
18,19,f,student,BaristaCoff,a,HA,3,3,low,12
18,19,f,student,WaitStaff,a,HA,3,3,low,16
18,19,f,student,AppElec,a,HE,4,2,low,9
18,19,f,student,RetailManag,b,HE,2,1,high,31
18,19,f,student,PubTranDrive,b,HA,4,2,low,26
18,19,f,student,AircraftEng,b,HA,4,3,high,25
18,19,f,student,HeadTeach,b,HE,3,3,high,27
18,19,f,student,CivilServLaw,a,HE,3,3,low,13
18,19,f,student,WaitStaff,b,HE,3,2,low,32
18,19,f,student,Vet,a,HE,4,3,high,14
18,19,f,student,BaristaCoff,b,HE,2,3,low,28
18,19,f,student,Barrister,b,HA,2,3,high,29
18,19,f,student,Pilot,a,HE,3,3,high,10
19,18,f,student,MP,a,HA,5,5,high,5
19,18,f,student,EntrLevPers,b,HE,4,3,low,22
19,18,f,student,StuNurse,b,HA,2,2,low,24
19,18,f,student,Editor,b,HA,5,4,high,19
19,18,f,student,VC,a,HE,5,4,high,4
19,18,f,student,SuperManager,b,HE,4,3,high,17
19,18,f,student,MP,b,HE,1,0,high,21
19,18,f,student,Admin,a,HA,4,3,low,2
19,18,f,student,Doctor,a,HE,3,2,high,8
19,18,f,student,NewsCorr,a,HE,1,1,low,7
19,18,f,student,SuperManager,a,HA,3,3,high,1
19,18,f,student,Admin,b,HE,1,0,low,18
19,18,f,student,TVCorpDir,b,HA,4,3,high,23
19,18,f,student,ProofRead,a,HE,4,1,low,3
19,18,f,student,EntrLevPers,a,HA,2,4,low,6
19,18,f,student,Cleaner,b,HA,2,4,low,20
19,18,f,student,PubTranDrive,a,HA,2,2,low,10
19,18,f,student,Barrister,a,HA,4,3,high,13
19,18,f,student,TeachAssist,a,HE,1,0,low,11
19,18,f,student,WaitStaff,b,HA,3,4,low,32
19,18,f,student,AircraftEng,a,HA,3,2,high,9
19,18,f,student,RetailManag,b,HA,5,5,high,31
19,18,f,student,AircraftEng,b,HE,2,1,high,25
19,18,f,student,Barrister,b,HE,1,0,high,29
19,18,f,student,CEOCoff,a,HE,2,1,high,12
19,18,f,student,PubTranDrive,b,HE,1,0,low,26
19,18,f,student,RetailAssist,a,HE,1,0,low,15
19,18,f,student,RestManag,a,HE,1,0,high,16
19,18,f,student,VetAssist,a,HA,4,4,low,14
19,18,f,student,BaristaCoff,b,HA,3,3,low,28
19,18,f,student,VetAssist,b,HE,2,1,low,30
19,18,f,student,HeadTeach,b,HA,2,3,high,27
20,19,f,student,MP,a,HE,3,4,high,5
20,19,f,student,General,b,HA,5,6,high,22
20,19,f,student,Admin,a,HE,2,2,low,2
20,19,f,student,NewsCorr,a,HA,5,4,low,7
20,19,f,student,Doctor,b,HE,2,3,high,24
20,19,f,student,NewsCorr,b,HE,4,4,low,23
20,19,f,student,Doctor,a,HA,2,2,high,8
20,19,f,student,VC,a,HA,4,5,high,4
20,19,f,student,ProofRead,a,HA,4,2,low,3
20,19,f,student,SuperShelf,b,HA,4,2,low,17
20,19,f,student,SuperManager,a,HE,4,5,high,1
20,19,f,student,EntrLevPers,a,HE,4,4,low,6
20,19,f,student,CivilServ,b,HA,5,6,low,21
20,19,f,student,ProofRead,b,HE,3,2,low,19
20,19,f,student,VC,b,HE,3,2,high,20
20,19,f,student,CEO,b,HA,4,5,high,18
20,19,f,student,RestManag,a,HA,4,5,high,16
20,19,f,student,RestManag,b,HE,2,2,high,32
20,19,f,student,AppElec,b,HA,5,5,low,25
20,19,f,student,TeachAssist,b,HE,2,2,low,27
20,19,f,student,Vet,b,HA,5,6,high,30
20,19,f,student,PubTranDrive,a,HE,3,3,low,10
20,19,f,student,CEOCoff,b,HE,2,2,high,28
20,19,f,student,AircraftEng,a,HE,2,2,high,9
20,19,f,student,CivilServLaw,b,HA,4,5,low,29
20,19,f,student,RetailAssist,a,HA,4,5,low,15
20,19,f,student,VetAssist,a,HE,6,6,low,14
20,19,f,student,CEOCoff,a,HA,5,5,high,12
20,19,f,student,Pilot,b,HA,2,3,high,26
20,19,f,student,TeachAssist,a,HA,5,6,low,11
20,19,f,student,Barrister,a,HE,3,2,high,13
20,19,f,student,RetailAssist,b,HE,2,2,low,31
21,20,f,student,General,a,HE,0,4,high,6
21,20,f,student,Editor,a,HA,2,6,high,3
21,20,f,student,StuNurse,b,HE,2,6,low,24
21,20,f,student,SuperShelf,a,HE,1,5,low,1
21,20,f,student,StuNurse,a,HA,0,0,low,8
21,20,f,student,Admin,b,HA,2,4,low,18
21,20,f,student,CivilServ,a,HE,3,5,low,5
21,20,f,student,Cleaner,b,HE,2,5,low,20
21,20,f,student,Editor,b,HE,1,4,high,19
21,20,f,student,TVCorpDir,b,HE,2,3,high,23
21,20,f,student,MP,b,HA,3,6,high,21
21,20,f,student,SuperManager,b,HA,6,6,high,17
21,20,f,student,Cleaner,a,HA,5,6,low,4
21,20,f,student,EntrLevPers,b,HA,0,0,low,22
21,20,f,student,TVCorpDir,a,HA,3,6,high,7
21,20,f,student,CEO,a,HE,1,4,high,2
21,20,f,student,Pilot,a,HE,3,6,high,10
21,20,f,student,AppElec,a,HE,1,5,low,9
21,20,f,student,RetailManag,a,HA,4,6,high,15
21,20,f,student,WaitStaff,a,HA,3,5,low,16
21,20,f,student,BaristaCoff,a,HA,6,6,low,12
21,20,f,student,HeadTeach,a,HA,6,6,high,11
21,20,f,student,HeadTeach,b,HE,4,6,high,27
21,20,f,student,AircraftEng,b,HA,4,6,high,25
21,20,f,student,Barrister,b,HA,2,3,high,29
21,20,f,student,WaitStaff,b,HE,3,6,low,32
21,20,f,student,BaristaCoff,b,HE,4,6,low,28
21,20,f,student,RetailManag,b,HE,4,6,high,31
21,20,f,student,CivilServLaw,a,HE,5,6,low,13
21,20,f,student,VetAssist,b,HA,6,6,low,30
21,20,f,student,PubTranDrive,b,HA,5,6,low,26
21,20,f,student,Vet,a,HE,6,6,high,14
22,31,m,student,SuperManager,b,HE,0,0,high,17
22,31,m,student,Editor,b,HA,2,2,high,19
22,31,m,student,StuNurse,b,HA,0,1,low,24
22,31,m,student,NewsCorr,a,HE,0,1,low,7
22,31,m,student,Admin,b,HE,0,2,low,18
22,31,m,student,Admin,a,HA,1,1,low,2
22,31,m,student,Cleaner,b,HA,1,1,low,20
22,31,m,student,EntrLevPers,b,HE,2,2,low,22
22,31,m,student,Doctor,a,HE,6,6,high,8
22,31,m,student,SuperManager,a,HA,2,2,high,1
22,31,m,student,EntrLevPers,a,HA,2,1,low,6
22,31,m,student,MP,a,HA,1,1,high,5
22,31,m,student,VC,a,HE,1,1,high,4
22,31,m,student,ProofRead,a,HE,2,2,low,3
22,31,m,student,MP,b,HE,2,2,high,21
22,31,m,student,TVCorpDir,b,HA,1,2,high,23
22,31,m,student,RetailManag,b,HA,0,0,high,31
22,31,m,student,TeachAssist,a,HE,2,2,low,11
22,31,m,student,Barrister,a,HA,3,3,high,13
22,31,m,student,PubTranDrive,b,HE,0,0,low,26
22,31,m,student,CEOCoff,a,HE,0,0,high,12
22,31,m,student,RestManag,a,HE,0,0,high,16
22,31,m,student,BaristaCoff,b,HA,0,0,low,28
22,31,m,student,AircraftEng,b,HE,1,1,high,25
22,31,m,student,AircraftEng,a,HA,1,0,high,9
22,31,m,student,VetAssist,a,HA,0,0,low,14
22,31,m,student,WaitStaff,b,HA,0,0,low,32
22,31,m,student,PubTranDrive,a,HA,0,0,low,10
22,31,m,student,Barrister,b,HE,0,0,high,29
22,31,m,student,RetailAssist,a,HE,0,0,low,15
22,31,m,student,HeadTeach,b,HA,2,2,high,27
22,31,m,student,VetAssist,b,HE,1,1,low,30
23,19,f,student,Admin,a,HE,3,1,low,2
23,19,f,student,NewsCorr,a,HA,6,6,low,7
23,19,f,student,General,b,HA,4,3,high,22
23,19,f,student,VC,a,HA,5,6,high,4
23,19,f,student,VC,b,HE,3,2,high,20
23,19,f,student,SuperShelf,b,HA,6,6,low,17
23,19,f,student,MP,a,HE,3,2,high,5
23,19,f,student,SuperManager,a,HE,2,1,high,1
23,19,f,student,CEO,b,HA,4,4,high,18
23,19,f,student,CivilServ,b,HA,3,4,low,21
23,19,f,student,Doctor,b,HE,2,4,high,24
23,19,f,student,Doctor,a,HA,5,6,high,8
23,19,f,student,ProofRead,a,HA,6,4,low,3
23,19,f,student,EntrLevPers,a,HE,1,2,low,6
23,19,f,student,ProofRead,b,HE,2,1,low,19
23,19,f,student,NewsCorr,b,HE,2,1,low,23
23,19,f,student,TeachAssist,b,HE,4,3,low,27
23,19,f,student,CivilServLaw,b,HA,3,2,low,29
23,19,f,student,CEOCoff,b,HE,2,4,high,28
23,19,f,student,RetailAssist,b,HE,3,5,low,31
23,19,f,student,CEOCoff,a,HA,5,5,high,12
23,19,f,student,TeachAssist,a,HA,6,6,low,11
23,19,f,student,PubTranDrive,a,HE,2,1,low,10
23,19,f,student,Vet,b,HA,4,5,high,30
23,19,f,student,RestManag,b,HE,1,1,high,32
23,19,f,student,AppElec,b,HA,6,6,low,25
23,19,f,student,AircraftEng,a,HE,1,3,high,9
23,19,f,student,Pilot,b,HA,2,1,high,26
23,19,f,student,VetAssist,a,HE,6,6,low,14
23,19,f,student,RetailAssist,a,HA,5,6,low,15
23,19,f,student,RestManag,a,HA,4,3,high,16
23,19,f,student,Barrister,a,HE,4,3,high,13
24,20,f,student,CivilServ,a,HA,3,5,low,5
24,20,f,student,StuNurse,a,HE,4,4,low,8
24,20,f,student,SuperShelf,a,HA,3,4,low,1
24,20,f,student,NewsCorr,b,HA,2,2,low,23
24,20,f,student,VC,b,HA,5,5,high,20
24,20,f,student,SuperShelf,b,HE,2,3,low,17
24,20,f,student,Doctor,b,HA,3,2,high,24
24,20,f,student,TVCorpDir,a,HE,2,3,high,7
24,20,f,student,ProofRead,b,HA,3,5,low,19
24,20,f,student,CEO,a,HA,3,5,high,2
24,20,f,student,CEO,b,HE,2,3,high,18
24,20,f,student,General,a,HA,2,3,high,6
24,20,f,student,CivilServ,b,HE,2,4,low,21
24,20,f,student,Editor,a,HE,2,4,high,3
24,20,f,student,Cleaner,a,HE,2,4,low,4
24,20,f,student,General,b,HE,3,5,high,22
24,20,f,student,Pilot,b,HE,2,4,high,26
24,20,f,student,CEOCoff,b,HA,3,5,high,28
24,20,f,student,WaitStaff,a,HE,2,4,low,16
24,20,f,student,RetailAssist,b,HA,4,5,low,31
24,20,f,student,HeadTeach,a,HE,2,4,high,11
24,20,f,student,Pilot,a,HA,2,3,high,10
24,20,f,student,Vet,a,HA,3,3,high,14
24,20,f,student,BaristaCoff,a,HE,3,2,low,12
24,20,f,student,CivilServLaw,a,HA,3,4,low,13
24,20,f,student,CivilServLaw,b,HE,2,3,low,29
24,20,f,student,TeachAssist,b,HA,3,4,low,27
24,20,f,student,RetailManag,a,HE,2,4,high,15
24,20,f,student,AppElec,a,HA,2,4,low,9
24,20,f,student,RestManag,b,HA,2,3,high,32
24,20,f,student,AppElec,b,HE,2,4,low,25
24,20,f,student,Vet,b,HE,2,5,high,30
25,19,m,student,ProofRead,a,HE,1,3,low,3
25,19,m,student,EntrLevPers,b,HE,2,4,low,22
25,19,m,student,MP,b,HE,1,4,high,21
25,19,m,student,NewsCorr,a,HE,2,3,low,7
25,19,m,student,Doctor,a,HE,4,5,high,8
25,19,m,student,SuperManager,a,HA,3,3,high,1
25,19,m,student,MP,a,HA,2,2,high,5
25,19,m,student,TVCorpDir,b,HA,2,4,high,23
25,19,m,student,Editor,b,HA,3,4,high,19
25,19,m,student,VC,a,HE,2,3,high,4
25,19,m,student,Admin,b,HE,2,2,low,18
25,19,m,student,Cleaner,b,HA,2,4,low,20
25,19,m,student,StuNurse,b,HA,0,0,low,24
25,19,m,student,Admin,a,HA,1,3,low,2
25,19,m,student,EntrLevPers,a,HA,1,4,low,6
25,19,m,student,SuperManager,b,HE,0,0,high,17
25,19,m,student,Barrister,b,HE,0,2,high,29
25,19,m,student,VetAssist,b,HE,1,3,low,30
25,19,m,student,PubTranDrive,a,HA,1,2,low,10
25,19,m,student,HeadTeach,b,HA,1,4,high,27
25,19,m,student,AircraftEng,a,HA,0,2,high,9
25,19,m,student,CEOCoff,a,HE,2,3,high,12
25,19,m,student,PubTranDrive,b,HE,1,2,low,26
25,19,m,student,TeachAssist,a,HE,1,3,low,11
25,19,m,student,RetailManag,b,HA,2,6,high,31
25,19,m,student,VetAssist,a,HA,2,2,low,14
25,19,m,student,AircraftEng,b,HE,0,2,high,25
25,19,m,student,Barrister,a,HA,0,0,high,13
25,19,m,student,RestManag,a,HE,2,3,high,16
25,19,m,student,RetailAssist,a,HE,1,2,low,15
25,19,m,student,WaitStaff,b,HA,1,3,low,32
25,19,m,student,BaristaCoff,b,HA,2,5,low,28
26,24,m,student,Doctor,a,HA,4,4,high,8
26,24,m,student,EntrLevPers,a,HE,0,0,low,6
26,24,m,student,CEO,b,HA,6,6,high,18
26,24,m,student,NewsCorr,a,HA,0,6,low,7
26,24,m,student,ProofRead,a,HA,6,6,low,3
26,24,m,student,SuperShelf,b,HA,6,6,low,17
26,24,m,student,Admin,a,HE,1,1,low,2
26,24,m,student,NewsCorr,b,HE,0,0,low,23
26,24,m,student,SuperManager,a,HE,1,1,high,1
26,24,m,student,ProofRead,b,HE,3,2,low,19
26,24,m,student,VC,a,HA,0,6,high,4
26,24,m,student,Doctor,b,HE,2,1,high,24
26,24,m,student,General,b,HA,4,4,high,22
26,24,m,student,MP,a,HE,2,2,high,5
26,24,m,student,VC,b,HE,2,1,high,20
26,24,m,student,CivilServ,b,HA,6,5,low,21
26,24,m,student,AircraftEng,a,HE,2,1,high,9
26,24,m,student,CivilServLaw,b,HA,6,6,low,29
26,24,m,student,TeachAssist,a,HA,5,6,low,11
26,24,m,student,RestManag,a,HA,5,5,high,16
26,24,m,student,Pilot,b,HA,5,6,high,26
26,24,m,student,PubTranDrive,a,HE,1,1,low,10
26,24,m,student,RetailAssist,b,HE,0,0,low,31
26,24,m,student,Vet,b,HA,3,5,high,30
26,24,m,student,Barrister,a,HE,4,2,high,13
26,24,m,student,RetailAssist,a,HA,5,5,low,15
26,24,m,student,RestManag,b,HE,0,0,high,32
26,24,m,student,CEOCoff,b,HE,4,1,high,28
26,24,m,student,CEOCoff,a,HA,6,6,high,12
26,24,m,student,AppElec,b,HA,6,6,low,25
26,24,m,student,TeachAssist,b,HE,2,1,low,27
26,24,m,student,VetAssist,a,HE,4,1,low,14
27,21,f,student,SuperShelf,b,HE,0,1,low,17
27,21,f,student,CEO,a,HA,6,6,high,2
27,21,f,student,Editor,a,HE,0,4,high,3
27,21,f,student,VC,b,HA,5,5,high,20
27,21,f,student,Cleaner,a,HE,0,1,low,4
27,21,f,student,ProofRead,b,HA,4,3,low,19
27,21,f,student,Doctor,b,HA,0,0,high,24
27,21,f,student,CivilServ,a,HA,0,0,low,5
27,21,f,student,StuNurse,a,HE,6,6,low,8
27,21,f,student,SuperShelf,a,HA,3,3,low,1
27,21,f,student,NewsCorr,b,HA,2,2,low,23
27,21,f,student,General,a,HA,5,3,high,6
27,21,f,student,CivilServ,b,HE,0,2,low,21
27,21,f,student,General,b,HE,3,5,high,22
27,21,f,student,TVCorpDir,a,HE,1,3,high,7
27,21,f,student,CEO,b,HE,0,2,high,18
27,21,f,student,WaitStaff,a,HE,0,1,low,16
27,21,f,student,RetailManag,a,HE,0,1,high,15
27,21,f,student,Vet,a,HA,0,0,high,14
27,21,f,student,BaristaCoff,a,HE,0,3,low,12
27,21,f,student,AppElec,b,HE,0,2,low,25
27,21,f,student,RetailAssist,b,HA,4,6,low,31
27,21,f,student,CEOCoff,b,HA,4,6,high,28
27,21,f,student,Pilot,a,HA,0,2,high,10
27,21,f,student,CivilServLaw,b,HE,0,2,low,29
27,21,f,student,AppElec,a,HA,0,4,low,9
27,21,f,student,CivilServLaw,a,HA,0,2,low,13
27,21,f,student,TeachAssist,b,HA,3,5,low,27
27,21,f,student,Pilot,b,HE,0,3,high,26
27,21,f,student,HeadTeach,a,HE,0,4,high,11
27,21,f,student,RestManag,b,HA,2,5,high,32
27,21,f,student,Vet,b,HE,0,4,high,30
28,50,m,staff,EntrLevPers,b,HA,6,6,low,22
28,50,m,staff,General,a,HE,5,5,high,6
28,50,m,staff,SuperShelf,a,HE,0,0,low,1
28,50,m,staff,StuNurse,a,HA,6,6,low,8
28,50,m,staff,Cleaner,b,HE,0,0,low,20
28,50,m,staff,CivilServ,a,HE,1,1,low,5
28,50,m,staff,CEO,a,HE,0,1,high,2
28,50,m,staff,TVCorpDir,a,HA,6,6,high,7
28,50,m,staff,StuNurse,b,HE,0,1,low,24
28,50,m,staff,TVCorpDir,b,HE,0,0,high,23
28,50,m,staff,Cleaner,a,HA,6,6,low,4
28,50,m,staff,MP,b,HA,6,6,high,21
28,50,m,staff,Admin,b,HA,6,6,low,18
28,50,m,staff,SuperManager,b,HA,6,6,high,17
28,50,m,staff,Editor,a,HA,6,6,high,3
28,50,m,staff,Editor,b,HE,0,1,high,19
28,50,m,staff,VetAssist,b,HA,6,6,low,30
28,50,m,staff,AircraftEng,b,HA,6,6,high,25
28,50,m,staff,WaitStaff,b,HE,0,1,low,32
28,50,m,staff,BaristaCoff,a,HA,6,6,low,12
28,50,m,staff,HeadTeach,b,HE,0,1,high,27
28,50,m,staff,Barrister,b,HA,6,6,high,29
28,50,m,staff,PubTranDrive,b,HA,6,6,low,26
28,50,m,staff,CivilServLaw,a,HE,0,1,low,13
28,50,m,staff,RetailManag,a,HA,6,6,high,15
28,50,m,staff,WaitStaff,a,HA,6,6,low,16
28,50,m,staff,Vet,a,HE,0,1,high,14
28,50,m,staff,HeadTeach,a,HA,6,6,high,11
28,50,m,staff,AppElec,a,HE,0,1,low,9
28,50,m,staff,Pilot,a,HE,0,1,high,10
28,50,m,staff,RetailManag,b,HE,0,1,high,31
28,50,m,staff,BaristaCoff,b,HE,0,1,low,28
29,34,f,staff,VC,a,HA,3,5,high,4
29,34,f,staff,General,b,HA,0,2,high,22
29,34,f,staff,ProofRead,a,HA,4,3,low,3
29,34,f,staff,SuperManager,a,HE,1,1,high,1
29,34,f,staff,CivilServ,b,HA,5,5,low,21
29,34,f,staff,MP,a,HE,3,2,high,5
29,34,f,staff,SuperShelf,b,HA,5,4,low,17
29,34,f,staff,NewsCorr,b,HE,3,2,low,23
29,34,f,staff,CEO,b,HA,5,3,high,18
29,34,f,staff,Doctor,b,HE,2,2,high,24
29,34,f,staff,VC,b,HE,4,3,high,20
29,34,f,staff,NewsCorr,a,HA,6,4,low,7
29,34,f,staff,Admin,a,HE,2,2,low,2
29,34,f,staff,Doctor,a,HA,1,1,high,8
29,34,f,staff,EntrLevPers,a,HE,2,2,low,6
29,34,f,staff,ProofRead,b,HE,2,2,low,19
29,34,f,staff,CEOCoff,b,HE,2,2,high,28
29,34,f,staff,TeachAssist,a,HA,2,2,low,11
29,34,f,staff,Pilot,b,HA,2,2,high,26
29,34,f,staff,AppElec,b,HA,2,2,low,25
29,34,f,staff,RestManag,a,HA,2,2,high,16
29,34,f,staff,PubTranDrive,a,HE,2,2,low,10
29,34,f,staff,Vet,b,HA,4,4,high,30
29,34,f,staff,VetAssist,a,HE,2,2,low,14
29,34,f,staff,CEOCoff,a,HA,2,2,high,12
29,34,f,staff,CivilServLaw,b,HA,4,4,low,29
29,34,f,staff,RestManag,b,HE,2,2,high,32
29,34,f,staff,RetailAssist,a,HA,4,4,low,15
29,34,f,staff,Barrister,a,HE,1,1,high,13
29,34,f,staff,RetailAssist,b,HE,1,2,low,31
29,34,f,staff,TeachAssist,b,HE,2,2,low,27
29,34,f,staff,AircraftEng,a,HE,2,2,high,9
30,24,f,student,CivilServ,b,HE,0,1,low,21
30,24,f,student,StuNurse,a,HE,4,4,low,8
30,24,f,student,CEO,b,HE,3,3,high,18
30,24,f,student,Cleaner,a,HE,4,3,low,4
30,24,f,student,General,b,HE,1,2,high,22
30,24,f,student,NewsCorr,b,HA,3,4,low,23
30,24,f,student,CivilServ,a,HA,0,1,low,5
30,24,f,student,Editor,a,HE,1,3,high,3
30,24,f,student,VC,b,HA,5,6,high,20
30,24,f,student,General,a,HA,4,6,high,6
30,24,f,student,SuperShelf,a,HA,4,5,low,1
30,24,f,student,Doctor,b,HA,3,5,high,24
30,24,f,student,SuperShelf,b,HE,2,4,low,17
30,24,f,student,TVCorpDir,a,HE,1,5,high,7
30,24,f,student,ProofRead,b,HA,4,6,low,19
30,24,f,student,CEO,a,HA,2,6,high,2
30,24,f,student,RestManag,b,HA,2,5,high,32
30,24,f,student,Pilot,a,HA,1,3,high,10
30,24,f,student,Vet,a,HA,2,6,high,14
30,24,f,student,RetailAssist,b,HA,3,6,low,31
30,24,f,student,CEOCoff,b,HA,4,6,high,28
30,24,f,student,CivilServLaw,b,HE,3,5,low,29
30,24,f,student,HeadTeach,a,HE,3,5,high,11
30,24,f,student,CivilServLaw,a,HA,1,3,low,13
30,24,f,student,AppElec,b,HE,2,5,low,25
30,24,f,student,RetailManag,a,HE,2,5,high,15
30,24,f,student,Pilot,b,HE,3,5,high,26
30,24,f,student,BaristaCoff,a,HE,2,6,low,12
30,24,f,student,WaitStaff,a,HE,3,5,low,16
30,24,f,student,Vet,b,HE,2,4,high,30
30,24,f,student,AppElec,a,HA,4,6,low,9
30,24,f,student,TeachAssist,b,HA,4,6,low,27
31,22,f,student,StuNurse,b,HE,1,1,low,24
31,22,f,student,CEO,a,HE,4,2,high,2
31,22,f,student,EntrLevPers,b,HA,1,3,low,22
31,22,f,student,Editor,b,HE,5,4,high,19
31,22,f,student,StuNurse,a,HA,4,4,low,8
31,22,f,student,General,a,HE,4,4,high,6
31,22,f,student,Cleaner,b,HE,4,4,low,20
31,22,f,student,TVCorpDir,a,HA,5,5,high,7
31,22,f,student,SuperManager,b,HA,5,5,high,17
31,22,f,student,Editor,a,HA,4,3,high,3
31,22,f,student,CivilServ,a,HE,2,2,low,5
31,22,f,student,MP,b,HA,5,5,high,21
31,22,f,student,SuperShelf,a,HE,2,4,low,1
31,22,f,student,Cleaner,a,HA,5,5,low,4
31,22,f,student,TVCorpDir,b,HE,5,5,high,23
31,22,f,student,Admin,b,HA,6,5,low,18
31,22,f,student,CivilServLaw,a,HE,1,1,low,13
31,22,f,student,WaitStaff,b,HE,2,4,low,32
31,22,f,student,Barrister,b,HA,5,5,high,29
31,22,f,student,AppElec,a,HE,1,2,low,9
31,22,f,student,AircraftEng,b,HA,6,4,high,25
31,22,f,student,PubTranDrive,b,HA,2,4,low,26
31,22,f,student,BaristaCoff,b,HE,6,5,low,28
31,22,f,student,HeadTeach,a,HA,5,4,high,11
31,22,f,student,WaitStaff,a,HA,4,4,low,16
31,22,f,student,HeadTeach,b,HE,5,5,high,27
31,22,f,student,BaristaCoff,a,HA,5,5,low,12
31,22,f,student,VetAssist,b,HA,5,5,low,30
31,22,f,student,RetailManag,a,HA,5,5,high,15
31,22,f,student,RetailManag,b,HE,1,1,high,31
31,22,f,student,Vet,a,HE,1,5,high,14
31,22,f,student,Pilot,a,HE,1,4,high,10
32,19,m,student,MP,b,HE,4,3,high,21
32,19,m,student,SuperManager,a,HA,4,4,high,1
32,19,m,student,Doctor,a,HE,4,4,high,8
32,19,m,student,StuNurse,b,HA,6,3,low,24
32,19,m,student,SuperManager,b,HE,4,3,high,17
32,19,m,student,Cleaner,b,HA,4,4,low,20
32,19,m,student,Admin,b,HE,2,4,low,18
32,19,m,student,EntrLevPers,a,HA,3,1,low,6
32,19,m,student,TVCorpDir,b,HA,3,3,high,23
32,19,m,student,MP,a,HA,4,6,high,5
32,19,m,student,Admin,a,HA,5,3,low,2
32,19,m,student,ProofRead,a,HE,5,5,low,3
32,19,m,student,EntrLevPers,b,HE,6,6,low,22
32,19,m,student,VC,a,HE,5,4,high,4
32,19,m,student,NewsCorr,a,HE,5,6,low,7
32,19,m,student,Editor,b,HA,6,6,high,19
32,19,m,student,VetAssist,b,HE,5,6,low,30
32,19,m,student,RetailAssist,a,HE,6,5,low,15
32,19,m,student,PubTranDrive,a,HA,5,5,low,10
32,19,m,student,VetAssist,a,HA,6,6,low,14
32,19,m,student,BaristaCoff,b,HA,6,6,low,28
32,19,m,student,AircraftEng,a,HA,5,6,high,9
32,19,m,student,HeadTeach,b,HA,6,6,high,27
32,19,m,student,RetailManag,b,HA,6,6,high,31
32,19,m,student,Barrister,b,HE,6,6,high,29
32,19,m,student,CEOCoff,a,HE,5,4,high,12
32,19,m,student,WaitStaff,b,HA,5,6,low,32
32,19,m,student,Barrister,a,HA,6,6,high,13
32,19,m,student,PubTranDrive,b,HE,6,6,low,26
32,19,m,student,AircraftEng,b,HE,6,5,high,25
32,19,m,student,RestManag,a,HE,5,4,high,16
32,19,m,student,TeachAssist,a,HE,4,5,low,11
33,19,f,student,NewsCorr,a,HA,5,5,low,7
33,19,f,student,NewsCorr,b,HE,0,3,low,23
33,19,f,student,SuperShelf,b,HA,5,6,low,17
33,19,f,student,Doctor,a,HA,6,6,high,8
33,19,f,student,CivilServ,b,HA,5,6,low,21
33,19,f,student,General,b,HA,2,3,high,22
33,19,f,student,ProofRead,b,HE,2,4,low,19
33,19,f,student,Doctor,b,HE,3,5,high,24
33,19,f,student,MP,a,HE,2,2,high,5
33,19,f,student,ProofRead,a,HA,5,5,low,3
33,19,f,student,Admin,a,HE,1,4,low,2
